CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
37147,Pitt County,176484,83309,93175,6.0,55.1,34.3,0.2,1.7,0.0,132495,43526,1420,753,24.3,28.9,37.4,21.1,22.7,7.2,11.6,84.0,8.1,1.1,1.7,1.1,4.0,20.6,82142,77.2,18.5,4.2,0.1,10.1
37149,Polk County,20434,9782,10652,5.8,88.0,5.1,0.2,0.4,0.0,16565,48412,2365,1912,10.9,18.4,34.4,18.4,25.6,11.2,10.5,77.0,13.5,0.8,1.4,2.5,4.8,25.7,8710,76.5,12.2,11.2,0.1,6.3
37151,Randolph County,142827,70344,72483,11.1,79.7,5.9,0.3,1.1,0.0,103145,43598,978,514,16.7,25.2,26.7,14.9,23.0,11.0,24.3,86.2,9.0,0.3,0.8,1.1,2.5,23.8,64228,81.7,11.4,6.8,0.1,6.1
37153,Richmond County,45447,22193,23254,6.2,57.6,31.1,1.9,1.0,0.0,33815,33607,2248,1341,26.1,40.4,25.7,18.8,22.5,12.5,20.5,85.8,9.0,0.1,2.3,0.8,2.0,21.5,17354,76.2,17.0,6.6,0.2,10.0
37155,Robeson County,134187,64702,69485,8.5,25.7,24.0,38.6,0.7,0.0,95309,32407,916,621,29.2,42.1,25.6,19.2,20.4,14.0,20.8,86.5,10.3,0.1,0.9,0.8,1.4,23.8,48024,77.7,16.5,5.5,0.3,9.6
37157,Rockingham County,91566,44133,47433,6.0,72.6,18.5,0.5,0.5,0.1,70772,41700,1157,701,18.5,26.7,24.7,19.5,23.6,11.1,21.1,84.9,9.8,0.1,1.2,0.6,3.5,25.6,39294,79.4,13.3,7.1,0.3,7.2
37159,Rowan County,138940,68811,70129,8.3,72.7,16.1,0.2,0.9,0.0,103709,46978,1605,661,16.8,25.6,29.0,17.6,21.4,12.6,19.3,83.4,10.3,0.4,1.7,1.4,2.9,24.2,59529,81.6,12.5,5.8,0.2,9.2
37161,Rutherford County,66523,32275,34248,4.1,83.6,10.0,0.5,0.5,0.0,51761,38573,2221,930,19.6,27.3,28.9,17.7,19.1,11.3,23.0,80.0,13.9,0.2,1.3,1.1,3.4,25.8,25992,80.6,13.2,6.0,0.2,8.7
37163,Sampson County,63664,31251,32413,18.9,51.6,25.0,1.6,0.5,0.0,43065,37765,2224,1093,24.3,35.9,25.2,16.5,20.4,17.0,21.0,82.0,12.4,0.2,1.7,0.7,3.1,25.6,26794,77.8,14.9,6.8,0.5,9.5
37165,Scotland County,35445,17546,17899,2.8,43.9,38.6,11.1,0.7,0.0,26702,32739,2150,658,29.8,41.6,27.3,20.9,23.7,7.8,20.1,87.9,7.7,0.2,1.3,0.9,2.1,21.8,11660,79.6,16.2,4.1,0.1,12.7
