CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
8027,Custer County,4505,2200,2305,4.6,89.7,2.5,1.0,0.0,0.1,3781,41330,3601,3966,15.7,25.9,30.1,24.2,11.3,24.8,9.6,66.0,11.5,0.0,2.9,0.0,19.6,27.1,1389,59.4,16.9,23.2,0.5,8.7
8029,Delta County,30217,15221,14996,15.0,81.6,0.6,0.9,0.8,0.0,23372,42487,4104,2288,16.5,22.6,34.5,19.7,17.7,17.7,10.5,75.4,10.3,0.2,4.7,1.4,8.0,24.3,11209,70.4,13.4,15.9,0.4,8.5
8031,Denver County,678467,339400,339067,30.5,53.6,9.2,0.5,3.5,0.1,475990,60098,950,465,15.1,22.8,46.1,16.8,21.5,7.9,7.7,69.9,8.1,6.8,4.4,3.3,7.6,25.3,374043,83.5,10.8,5.5,0.1,4.5
8033,Dolores County,1736,946,790,4.6,91.3,0.0,0.8,0.0,0.0,1362,40352,7713,2985,14.1,19.7,26.3,24.3,23.5,17.6,8.3,60.3,13.5,0.0,17.2,0.1,8.9,19.2,797,64.5,24.2,10.9,0.4,0.4
8035,Douglas County,320940,159804,161136,8.3,83.3,1.1,0.1,4.4,0.1,222455,111154,1484,653,3.6,3.8,53.7,11.6,25.0,4.6,5.0,78.0,6.7,1.9,1.0,1.4,11.0,27.6,169625,83.3,11.6,5.1,0.1,3.3
8037,Eagle County,53726,28560,25166,29.6,67.3,0.8,0.4,0.9,0.1,34723,83803,4624,2140,7.7,10.0,33.0,26.3,20.8,11.5,8.5,73.9,8.2,5.4,2.3,1.1,8.9,22.3,33466,86.1,8.0,5.8,0.1,2.7
8039,Elbert County,24553,12442,12111,6.5,89.4,0.6,0.5,0.6,0.0,18801,92849,4456,2128,4.8,5.0,42.3,14.4,20.1,12.2,11.0,77.9,9.4,0.1,0.9,1.0,10.7,40.4,13086,75.1,15.8,8.7,0.4,3.6
8041,El Paso County,674826,340118,334708,16.5,69.9,5.8,0.4,2.7,0.4,486507,62535,844,385,11.1,14.2,40.8,18.4,23.9,8.4,8.4,77.5,10.4,0.8,3.3,1.5,6.3,23.0,304289,77.9,16.3,5.6,0.2,6.8
8043,Fremont County,46601,27073,19528,13.0,79.5,4.5,1.0,0.7,0.1,38393,44712,1951,1113,15.8,24.7,30.8,25.7,23.7,12.7,7.2,81.9,8.8,0.3,2.3,2.5,4.3,22.7,14406,64.7,27.6,7.7,0.1,6.2
8045,Garfield County,57945,29334,28611,28.1,68.6,0.4,0.5,0.8,0.0,36803,66503,2244,1233,9.6,11.7,32.1,19.6,21.0,17.3,10.0,73.1,10.9,3.8,2.7,2.7,6.8,31.6,30411,78.2,13.1,8.6,0.1,5.4
