CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
18047,Franklin County,22835,11415,11420,1.1,98.4,0.2,0.0,0.3,0.0,17231,55588,2557,9.9,10.6,31.6,15.6,18.8,12.9,21.1,88.9,5.7,0.1,0.6,0.7,4.0,30.1,11012,82.5,10.0,7.4,0.1,5.3
18049,Fulton County,20296,9992,10304,5.0,92.3,1.0,0.5,0.3,0.1,15098,47108,3650,13.3,16.2,23.1,15.2,19.6,11.3,30.8,82.0,10.2,0.1,1.1,2.0,4.6,22.8,9575,81.2,11.2,7.1,0.6,3.8
18051,Gibson County,33596,16841,16755,1.5,94.2,2.0,0.1,0.3,0.0,25458,51149,1981,10.7,13.9,26.7,15.6,18.9,12.5,26.3,87.1,6.8,0.2,2.6,1.0,2.3,21.5,16210,88.6,7.4,3.9,0.1,3.5
18053,Grant County,67615,32360,35255,4.1,85.3,7.1,0.2,0.9,0.0,53207,42046,1728,19.1,31.3,28.1,20.6,23.1,7.7,20.5,80.8,7.7,0.3,5.1,1.1,5.0,18.3,29436,83.7,12.4,3.8,0.1,7.6
18055,Greene County,32431,16040,16391,1.3,96.8,0.2,0.0,0.4,0.0,25096,49648,1966,12.9,15.9,29.3,18.7,22.4,12.2,17.4,89.0,7.8,0.1,1.4,1.0,0.7,28.7,14248,75.0,19.0,5.9,0.1,6.2
18057,Hamilton County,309687,151395,158292,3.8,84.5,3.6,0.1,5.7,0.0,212065,90582,1988,5.0,5.8,53.3,11.1,24.7,5.0,6.0,83.5,6.9,0.2,0.8,0.7,7.9,25.5,163999,86.0,9.5,4.4,0.1,3.3
18059,Hancock County,72776,35716,37060,2.2,93.0,1.9,0.1,0.8,0.0,54544,70973,1682,7.0,9.8,38.3,14.2,25.1,10.5,11.9,88.6,5.5,0.1,0.9,0.5,4.3,26.1,37374,83.5,12.7,3.8,0.1,4.0
18061,Harrison County,39450,19790,19660,1.7,95.7,0.2,0.6,0.4,0.0,30330,53897,2441,12.9,14.2,29.0,16.6,23.4,10.1,20.9,86.3,7.7,0.1,1.2,0.8,3.8,29.4,17769,84.4,12.3,3.2,0.2,6.6
18063,Hendricks County,158170,78924,79246,3.6,85.8,6.0,0.2,2.5,0.0,114294,74245,1577,5.1,5.9,40.4,14.5,24.4,7.8,13.0,87.5,6.3,0.1,0.8,1.1,4.3,27.0,81408,84.3,11.3,4.3,0.1,4.5
18065,Henry County,48649,25252,23397,1.7,93.8,2.3,0.2,0.5,0.0,38363,46131,1368,16.1,25.0,28.9,17.9,23.5,9.3,20.5,85.3,8.3,0.2,1.3,0.9,3.9,26.8,20044,80.3,12.4,7.0,0.3,7.0
18067,Howard County,82457,39889,42568,3.2,85.8,7.0,0.4,1.3,0.0,62811,47958,1663,16.5,23.8,28.7,18.7,20.9,8.0,23.7,83.9,10.2,0.3,1.0,1.3,3.2,19.9,36774,84.1,11.2,4.5,0.1,6.5
18069,Huntington County,36520,17917,18603,2.2,95.2,0.8,0.3,0.8,0.0,28186,50063,2039,11.6,16.6,27.4,16.6,21.5,9.1,25.4,85.5,6.9,0.3,3.5,0.5,3.4,20.2,18256,85.0,9.5,5.4,0.1,3.9
18071,Jackson County,43779,21861,21918,6.4,89.3,1.1,0.3,1.9,0.0,31621,49080,3445,15.6,19.4,27.8,15.6,22.9,9.0,24.7,83.7,10.0,0.4,1.6,2.4,1.9,20.5,20125,84.9,9.9,4.7,0.5,6.2
18073,Jasper County,33448,16568,16880,5.9,91.7,0.7,0.0,0.4,0.0,24860,56574,2035,9.0,11.5,25.3,15.8,20.7,16.8,21.4,85.3,8.3,0.5,1.9,0.9,3.1,27.0,15315,85.9,9.2,4.6,0.3,5.2
18075,Jay County,21107,10360,10747,3.0,95.1,0.3,0.1,0.5,0.0,15490,42878,2330,17.9,24.8,22.4,15.6,16.3,14.2,31.4,79.2,10.0,0.6,2.2,2.2,5.9,19.6,9315,81.3,9.6,8.4,0.7,6.1
18077,Jefferson County,32293,15417,16876,2.6,93.0,2.0,0.2,0.8,0.0,25427,50722,2808,13.7,19.6,30.0,16.0,17.7,9.5,26.7,83.2,8.1,0.4,3.0,1.3,3.9,24.2,14465,82.8,12.7,3.7,0.7,6.9
18079,Jennings County,27840,13983,13857,2.3,95.4,1.4,0.2,0.4,0.0,21010,48362,3477,13.9,19.2,21.1,17.9,21.7,11.1,28.2,83.6,10.2,0.4,1.5,1.3,3.1,26.3,13028,81.4,13.7,4.3,0.6,6.0
18081,Johnson County,149359,73340,76019,3.5,90.3,2.3,0.2,2.8,0.0,108188,65272,2113,9.4,13.2,39.1,15.3,23.6,8.6,13.4,86.6,7.1,0.3,1.3,0.8,3.8,26.1,74247,83.3,11.3,5.3,0.0,4.6
18083,Knox County,37763,19265,18498,1.8,92.9,3.1,0.1,0.8,0.1,29524,44837,1750,15.6,22.0,27.1,21.1,19.3,10.4,22.1,86.4,7.7,0.4,2.2,1.9,1.5,18.4,18338,84.4,11.3,4.3,0.1,5.4
18085,Kosciusko County,78720,39206,39514,7.9,88.6,0.7,0.2,1.0,0.0,57371,57190,1972,11.2,16.1,28.6,13.3,21.1,8.9,28.1,80.8,11.7,0.1,1.7,2.0,3.6,19.7,38265,88.2,6.5,5.1,0.1,4.6
18087,LaGrange County,38720,19659,19061,3.9,94.4,0.1,0.1,0.2,0.0,25367,58336,2617,9.1,11.6,20.8,11.1,16.0,10.7,41.5,53.2,26.9,0.2,4.0,10.4,5.3,22.9,16479,88.0,5.5,6.0,0.4,2.9
18089,Lake County,488694,236337,252357,18.4,54.5,23.9,0.2,1.3,0.0,357080,52559,814,16.8,27.1,30.0,19.1,23.5,9.5,17.8,83.8,7.9,2.8,1.2,1.7,2.6,28.3,216337,85.5,11.0,3.4,0.1,8.5
18091,LaPorte County,110839,57212,53627,6.3,79.9,10.9,0.3,0.6,0.0,85044,49921,1962,16.6,28.7,26.6,19.5,22.7,10.2,21.0,83.5,8.7,0.8,2.0,1.3,3.7,22.1,47222,85.8,9.9,4.3,0.0,8.0
