CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
26135,Oscoda County,8304,4266,4038,1.4,95.7,0.6,0.5,0.1,0.1,6683,36833,2638,1760,18.1,24.1,21.5,18.4,23.3,13.7,23.2,78.3,6.9,0.0,2.4,5.5,6.8,20.4,2815,74.5,13.9,11.3,0.4,11.9
26137,Otsego County,24247,11951,12296,1.6,94.7,0.4,0.5,0.5,0.0,18968,50823,2412,1443,14.9,23.0,29.4,19.2,26.3,10.9,14.2,82.4,12.0,0.2,1.5,1.3,2.6,19.5,10894,82.9,10.6,6.5,0.0,6.4
26139,Ottawa County,280243,138250,141993,9.4,84.3,1.4,0.3,2.7,0.0,204444,63962,920,542,9.5,10.4,34.3,15.8,22.0,8.0,19.9,83.2,8.6,0.8,2.4,1.3,3.6,20.5,143295,86.8,8.5,4.6,0.1,4.4
26141,Presque Isle County,12854,6419,6435,1.2,95.8,0.5,0.4,0.4,0.0,10690,43758,2051,914,14.9,23.1,27.5,19.8,20.5,14.5,17.7,79.9,11.1,0.1,3.4,1.2,4.3,24.4,4530,77.4,13.1,9.2,0.3,11.4
26143,Roscommon County,23934,11867,12067,1.6,95.3,0.3,0.9,0.2,0.0,20184,37834,1505,838,19.8,33.1,25.1,19.5,28.4,11.8,15.2,78.3,11.4,0.9,2.7,1.9,4.7,22.5,7657,78.1,13.9,7.1,1.0,13.0
26145,Saginaw County,193803,94017,99786,8.3,69.7,18.1,0.2,1.2,0.0,149219,45034,1104,595,17.7,24.3,30.5,21.4,24.6,8.3,15.2,84.1,8.6,0.5,2.2,1.1,3.5,21.7,82297,84.7,11.1,4.0,0.2,8.2
26147,St. Clair County,159761,79295,80466,3.2,91.3,2.0,0.1,0.7,0.0,123535,53641,1312,567,13.3,19.2,27.8,18.7,22.0,10.5,21.0,83.7,10.8,0.6,1.4,1.1,2.4,29.1,72419,84.0,11.1,4.7,0.1,7.6
26149,St. Joseph County,60890,30264,30626,7.5,86.8,2.5,0.2,0.5,0.0,44242,47856,1474,785,15.7,24.9,24.4,15.1,18.6,9.2,32.7,76.7,15.0,0.6,3.1,1.3,3.4,21.4,27605,85.6,8.5,5.7,0.2,5.3
26151,Sanilac County,41535,20592,20943,3.7,94.1,0.6,0.3,0.4,0.0,32085,44417,1319,618,15.0,21.7,27.0,16.5,20.4,14.0,22.1,78.3,10.4,0.5,3.9,1.0,5.9,27.5,17631,79.4,10.8,9.2,0.6,7.7
26153,Schoolcraft County,8114,3977,4137,1.0,85.9,0.6,7.1,0.4,0.0,6624,37428,3866,1208,21.4,29.9,25.5,24.9,21.3,13.6,14.7,76.2,11.6,1.7,4.7,0.7,5.0,18.8,2724,76.3,17.7,5.9,0.1,13.9
26155,Shiawassee County,68617,33807,34810,2.9,94.3,0.4,0.2,0.5,0.0,53302,50967,1316,593,13.1,19.2,28.0,16.7,22.8,12.4,20.2,81.8,9.1,0.4,2.3,1.0,5.4,27.4,30786,81.8,11.5,6.5,0.2,7.1
26157,Tuscola County,53569,26889,26680,3.2,93.7,1.1,0.3,0.3,0.0,41992,45495,1120,627,15.9,24.2,26.1,19.7,21.5,13.4,19.3,80.1,13.6,0.1,2.2,1.1,3.0,29.1,22987,81.4,10.7,7.7,0.2,7.4
26159,Van Buren County,75190,37397,37793,11.2,81.5,3.1,0.4,0.6,0.1,55052,49119,1931,771,15.8,22.6,28.9,19.0,21.3,12.3,18.6,81.6,10.3,0.3,2.9,0.8,4.1,24.4,33499,81.6,11.6,6.7,0.1,6.6
26161,Washtenaw County,361509,178949,182560,4.5,70.6,11.7,0.2,8.7,0.0,269886,65618,1092,477,14.5,12.7,52.6,15.7,18.4,4.4,8.8,72.2,7.7,5.2,6.5,2.5,5.9,23.7,183919,77.7,17.6,4.6,0.2,5.4
26163,Wayne County,1763822,848339,915483,5.7,49.7,38.9,0.3,3.1,0.0,1279502,43702,405,170,23.7,35.5,31.9,20.0,23.9,6.9,17.4,80.8,9.5,3.0,1.9,1.6,3.2,25.2,722115,86.7,9.5,3.7,0.1,11.6
26165,Wexford County,32915,16480,16435,1.8,94.8,0.6,0.5,0.7,0.0,25027,42793,1776,977,17.3,25.2,27.3,17.0,21.4,10.2,24.1,80.4,11.2,0.2,2.6,1.5,4.1,21.0,13834,82.0,10.2,7.5,0.3,7.2
