CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
13021,Bibb,154816,73011,81805,3.1,40.7,52.9,0.1,1.7,0.0,112620,36519.0,858.0,622,27.4,42.6,34.6,19.1,28.7,7.5,10.1,82.5,9.9,1.0,1.9,2.2,2.5,20.7,60115,79.2,16.3,4.3,0.2,12.4
13023,Bleckley,12746,6099,6647,2.7,69.5,26.2,0.1,0.6,0.0,9749,38991.0,5028.0,3017,23.5,33.5,29.5,21.8,22.9,12.9,12.9,80.7,12.6,0.4,2.5,0.7,3.2,25.5,4365,60.3,33.4,6.3,0.0,4.8
13025,Brantley,18452,9134,9318,2.1,92.6,3.1,0.0,1.1,0.1,13581,37206.0,4662.0,1109,21.0,24.7,27.4,18.5,22.0,18.2,14.0,80.2,12.1,1.6,1.0,1.1,4.1,31.6,6702,70.8,21.1,7.4,0.7,10.9
13027,Brooks,15637,7686,7951,5.5,57.8,34.7,0.1,0.5,0.1,11722,32663.0,3410.0,1437,27.6,42.4,24.8,15.7,25.1,16.0,18.4,81.2,10.0,0.3,0.6,1.4,6.5,24.0,5703,71.1,20.0,8.7,0.3,17.0
13029,Bryan,33151,16205,16946,6.1,74.7,14.8,0.5,2.0,0.0,22933,63327.0,2486.0,1404,13.6,19.4,34.7,18.7,23.0,11.1,12.4,85.0,8.9,0.0,2.0,2.1,1.9,29.3,14224,73.3,19.4,7.2,0.1,9.0
13031,Bulloch,72386,35859,36527,3.6,64.0,28.3,0.3,1.8,0.0,55931,36032.0,1674.0,814,32.9,32.4,32.3,23.0,22.9,9.2,12.5,78.7,11.1,0.9,2.5,1.5,5.3,20.6,31144,69.5,22.6,7.6,0.3,9.1
13033,Burke,23007,11071,11936,3.0,46.9,49.6,0.0,0.2,0.0,16603,33641.0,2365.0,1012,31.4,46.4,27.1,19.3,20.3,14.1,19.2,85.0,10.4,0.4,1.0,1.1,2.1,25.6,8676,78.6,16.4,4.9,0.1,8.2
13035,Butts,23445,12451,10994,3.0,67.1,28.0,0.1,0.5,0.0,17915,41667.0,5920.0,1397,20.8,32.6,25.8,21.1,20.6,16.9,15.7,80.7,12.8,0.0,1.1,0.9,4.4,29.8,8700,75.9,18.7,4.2,1.1,10.3
13037,Calhoun,6489,3892,2597,4.6,32.9,60.9,0.2,0.6,0.0,5077,25513.0,3419.0,4335,41.6,51.7,21.6,30.1,19.7,14.4,14.2,54.0,9.3,2.8,24.5,0.8,8.6,18.3,2036,53.2,42.3,4.4,0.1,7.7
13039,Camden,51445,26515,24930,5.9,70.5,18.7,0.4,1.3,0.2,37355,52473.0,2324.0,993,12.8,17.9,33.1,19.3,25.7,10.8,11.0,84.9,7.7,0.2,2.6,2.3,2.3,22.2,20674,67.1,28.4,4.3,0.2,8.5
13043,Candler,11031,5342,5689,11.2,62.5,24.4,0.4,0.9,0.0,7756,30185.0,3111.0,1833,31.8,46.7,27.0,18.6,23.8,16.1,14.6,79.2,15.3,0.1,1.2,2.5,1.6,23.5,4168,73.8,18.2,7.9,0.0,8.1
13045,Carroll,112595,54865,57730,6.4,72.0,18.2,0.2,0.8,0.0,82268,43586.0,2081.0,932,20.7,27.7,26.3,18.3,22.4,13.1,19.9,81.3,12.9,0.5,1.3,1.2,2.7,27.6,47372,79.0,14.1,6.7,0.2,12.1
13047,Catoosa,65375,31905,33470,2.7,91.6,2.7,0.2,1.4,0.0,49026,50876.0,1459.0,723,12.5,17.0,32.3,14.7,27.5,10.4,15.2,87.5,7.9,0.3,0.6,1.2,2.6,22.7,30069,82.1,13.0,4.8,0.0,8.1
13049,Charlton,13130,7024,6106,11.3,62.2,25.0,0.7,0.2,0.0,9474,42778.0,5730.0,1636,17.2,20.7,28.1,22.4,13.6,16.2,19.7,75.6,16.2,0.3,0.9,2.7,4.3,28.4,4705,72.1,24.5,3.3,0.0,13.8
13051,Chatham,279290,134833,144457,5.9,49.8,39.2,0.2,2.6,0.1,206773,47218.0,923.0,495,19.1,29.7,35.1,21.2,23.5,8.8,11.4,79.8,9.3,2.6,2.4,2.4,3.5,21.3,124627,78.7,15.8,5.3,0.2,9.7
