CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
31021,Nebraska,Burt,6647,3273,3374,2.8,93.8,1.0,1.2,0.5,0.0,5103,47429.0,3014.0,24332,1102,9.5,10.1,32.1,17.0,22.7,16.1,12.1,81.8,7.9,0.0,3.3,0.7,6.5,22.3,3046,75.5,14.1,9.6,0.8,3.3
31023,Nebraska,Butler,8256,4162,4094,2.8,95.5,0.6,0.3,0.5,0.0,6218,51027.0,3108.0,29457,2837,8.5,10.6,29.4,13.3,19.0,16.9,21.4,77.5,11.6,0.0,2.0,1.0,7.8,20.1,4299,75.6,13.3,11.0,0.1,4.2
31025,Nebraska,Cass,25360,12729,12631,2.9,94.6,1.0,0.2,0.6,0.0,18949,65619.0,2581.0,30694,1169,6.2,7.5,32.6,16.3,25.2,12.7,13.2,84.2,9.6,0.1,2.2,0.8,3.1,26.6,13103,76.1,17.6,6.1,0.2,3.8
31027,Nebraska,Cedar,8675,4396,4279,1.6,97.2,0.1,0.3,0.0,0.0,6520,52250.0,2717.0,27774,1313,10.2,12.9,33.9,15.8,21.9,14.2,14.3,73.8,7.1,0.3,5.6,1.8,11.4,17.4,4588,69.7,14.8,15.0,0.5,2.2
31029,Nebraska,Chase,3897,1892,2005,11.0,87.4,0.0,0.0,0.0,0.0,2761,52422.0,5371.0,29905,4520,8.9,14.3,39.2,10.1,23.8,17.5,9.5,76.0,4.9,0.0,4.8,2.7,11.5,12.2,2073,66.3,13.7,18.7,1.3,0.7
31031,Nebraska,Cherry,5770,2726,3044,2.5,89.3,0.0,1.9,0.3,0.0,4468,48750.0,3463.0,26229,1999,11.4,12.9,36.3,17.7,20.6,15.0,10.4,63.9,10.1,0.0,3.9,1.5,20.6,13.0,3271,58.5,21.6,18.6,1.3,2.6
31033,Nebraska,Cheyenne,10077,4960,5117,6.4,90.2,0.2,0.3,1.2,0.0,7498,53814.0,3595.0,30339,1455,11.6,19.0,35.7,16.9,26.1,9.4,11.9,82.0,11.5,0.0,1.7,1.4,3.4,12.7,5681,80.8,11.4,7.8,0.0,1.6
31035,Nebraska,Clay,6382,3225,3157,8.6,89.4,0.5,0.1,0.4,0.0,4597,51470.0,2745.0,26324,1390,9.3,12.4,33.0,13.3,19.7,18.8,15.2,79.5,9.4,0.0,4.7,1.6,4.8,21.6,3171,73.2,14.6,12.0,0.3,2.8
31037,Nebraska,Colfax,10522,5445,5077,43.1,54.2,1.6,0.1,0.1,0.2,5732,51367.0,2804.0,22857,1472,13.3,18.4,20.6,11.9,18.5,14.5,34.5,75.1,11.5,0.2,6.0,3.1,4.2,16.6,5224,83.3,8.2,8.3,0.3,6.4
31039,Nebraska,Cuming,9078,4514,4564,9.2,89.1,0.0,0.2,0.3,0.0,6582,50013.0,4051.0,25318,1355,12.0,19.5,32.1,14.6,20.9,15.0,17.4,82.0,5.5,0.0,5.0,0.9,6.6,14.8,4562,73.0,12.3,13.7,0.9,3.3
31041,Nebraska,Custer,10802,5353,5449,2.4,95.6,0.8,0.1,0.4,0.0,8153,46468.0,3066.0,29406,3572,11.3,12.5,32.6,17.8,19.1,15.2,15.3,75.5,10.7,0.0,3.9,1.8,8.1,16.7,5694,71.7,12.3,15.5,0.5,2.3
31043,Nebraska,Dakota,20798,10100,10698,37.1,52.3,4.1,2.1,3.2,0.0,12585,49786.0,3641.0,20543,974,17.2,22.2,21.6,17.5,20.9,12.7,27.3,81.6,12.3,0.2,1.9,1.6,2.5,15.3,10025,87.3,7.3,5.2,0.2,7.4
31045,Nebraska,Dawes,9136,4401,4735,4.2,86.2,0.5,2.9,1.8,1.9,7214,41038.0,5281.0,22176,1417,17.8,15.6,37.2,23.3,20.3,11.7,7.6,65.8,12.1,0.1,15.4,1.4,5.2,13.7,4613,59.9,29.0,10.7,0.4,2.6
31047,Nebraska,Dawson,24069,12142,11927,32.7,61.8,4.4,0.5,0.1,0.0,15032,48329.0,2089.0,22098,856,15.3,22.4,23.1,14.8,17.9,14.3,29.9,74.7,17.6,0.1,2.9,1.3,3.5,16.1,12312,80.5,11.5,7.9,0.1,4.8
31049,Nebraska,Deuel,1946,977,969,8.7,88.8,0.0,0.5,0.1,0.0,1483,50962.0,5274.0,27439,2560,12.9,27.2,29.5,14.5,29.3,8.2,18.5,72.2,12.3,0.3,3.8,5.3,6.1,23.8,1023,69.6,17.7,12.7,0.0,4.3
31051,Nebraska,Dixon,5866,2917,2949,11.7,86.6,0.4,0.1,0.1,0.1,4212,51223.0,2682.0,24286,960,11.9,20.4,29.5,17.0,18.3,17.6,17.6,79.0,10.8,0.1,4.6,0.3,5.2,20.4,2916,72.1,18.0,9.6,0.3,4.5
31053,Nebraska,Dodge,36725,17956,18769,10.9,86.1,0.4,0.1,0.6,0.2,26676,49068.0,1726.0,25112,871,11.4,13.4,26.4,17.4,27.2,10.8,18.3,82.7,9.4,0.2,3.2,1.2,3.3,18.3,18447,83.1,11.1,5.6,0.2,5.1
31055,Nebraska,Douglas,537655,264652,273003,11.8,71.0,11.1,0.4,3.1,0.0,369127,54659.0,661.0,29842,353,14.6,20.3,39.5,16.5,26.2,7.6,10.2,82.7,9.2,1.3,2.2,1.1,3.5,19.2,277349,84.8,10.8,4.2,0.1,5.7
31057,Nebraska,Dundy,2015,1045,970,9.9,88.8,0.1,0.0,0.0,0.0,1478,42500.0,7445.0,28870,3837,7.6,10.8,41.3,9.1,16.4,22.5,10.6,76.6,2.6,0.4,7.5,2.2,10.6,14.0,932,60.9,19.3,19.7,0.0,4.0
31059,Nebraska,Fillmore,5697,2821,2876,3.6,94.9,0.8,0.1,0.0,0.0,4508,52316.0,2682.0,27875,1597,9.4,11.6,32.5,17.1,20.1,14.0,16.3,79.6,8.1,0.0,5.5,1.6,5.3,15.6,2969,70.1,16.5,13.2,0.2,3.4
31061,Nebraska,Franklin,3105,1562,1543,1.6,96.6,0.1,0.1,0.2,0.0,2472,45905.0,3409.0,28426,1850,13.1,16.3,32.3,15.9,19.0,17.3,15.6,77.3,9.3,0.6,6.0,0.7,6.1,19.1,1575,67.9,17.9,13.8,0.3,3.5
