CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
39153,Summit,541847,262467,279380,1.8,78.6,14.2,0.2,2.6,0.0,412823,50765.0,662.0,356,14.8,21.7,37.5,16.9,25.8,6.7,13.2,86.7,6.6,1.9,1.4,0.5,2.9,22.9,258416,84.2,11.2,4.5,0.1,8.4
39155,Trumbull,206373,100568,105805,1.6,87.6,8.2,0.1,0.5,0.0,161657,43073.0,791.0,442,17.3,29.9,26.6,19.3,23.3,9.3,21.6,88.6,6.4,0.4,1.1,1.0,2.5,22.4,88133,82.9,11.6,5.4,0.2,7.4
39157,Tuscarawas,92697,45715,46982,2.3,95.2,0.8,0.3,0.4,0.0,70439,45310.0,1405.0,751,14.0,20.8,25.9,18.4,22.1,9.8,23.8,84.5,9.2,0.3,2.0,1.6,2.5,21.3,42879,84.5,10.0,5.3,0.2,7.0
39159,Union,53470,25523,27947,1.5,91.2,2.3,0.3,2.7,0.0,38972,67382.0,3736.0,918,8.7,11.1,37.0,15.2,21.8,7.7,18.4,86.3,5.6,0.2,0.9,0.6,6.4,24.1,25357,77.7,14.2,7.6,0.4,4.2
39161,Van Wert,28576,13984,14592,2.8,94.7,0.9,0.2,0.3,0.0,21738,48060.0,2909.0,1268,12.8,18.2,24.8,15.8,19.7,8.3,31.4,84.2,9.3,0.1,2.2,1.6,2.5,19.1,13163,83.7,9.9,6.1,0.3,7.5
39163,Vinton,13234,6643,6591,0.2,97.0,0.4,0.0,0.0,0.0,10072,40680.0,2349.0,876,20.7,33.0,23.8,21.2,17.4,14.6,23.0,86.5,10.5,0.0,0.9,0.3,1.9,33.9,5060,75.7,18.4,5.8,0.0,12.0
39165,Warren,219916,110375,109541,2.4,87.8,3.3,0.1,4.5,0.0,156514,74379.0,1721.0,712,5.6,6.8,46.2,13.7,23.5,5.9,10.7,87.3,6.2,0.6,0.8,0.5,4.6,24.6,105433,83.9,10.7,5.2,0.1,6.1
39167,Washington,61351,30112,31239,1.0,95.4,1.1,0.2,0.7,0.0,48579,43509.0,2272.0,840,16.4,21.5,30.4,16.9,25.4,10.4,16.9,85.6,8.0,0.2,2.8,0.8,2.5,22.4,26082,80.0,15.0,4.8,0.1,6.8
39169,Wayne,115371,57126,58245,1.7,94.2,1.6,0.2,0.8,0.0,85662,50383.0,1075.0,503,13.2,20.4,29.9,15.9,22.0,10.4,21.8,79.2,8.6,0.2,5.0,2.0,5.0,20.8,54503,80.7,10.8,8.1,0.3,4.8
39171,Williams,37386,18604,18782,4.0,93.3,1.1,0.2,0.4,0.2,28599,42492.0,1988.0,917,14.9,22.8,24.1,13.4,21.2,9.6,31.6,87.3,7.0,0.1,1.7,1.6,2.2,19.1,17119,82.2,12.4,5.2,0.2,7.1
39173,Wood,128885,63329,65556,5.1,89.0,2.6,0.1,1.7,0.0,99791,53577.0,1562.0,666,14.3,12.1,35.3,17.6,23.3,7.9,15.8,84.1,6.7,0.3,4.2,1.7,2.9,20.1,65406,79.3,16.1,4.5,0.1,7.2
39175,Wyandot,22467,11073,11394,2.5,96.8,0.2,0.0,0.1,0.0,17017,47555.0,2512.0,911,11.8,14.0,25.0,15.9,18.3,12.5,28.3,85.1,8.8,0.5,2.0,1.5,2.1,22.7,11017,83.6,12.0,4.4,0.0,6.6
