CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
48361,Orange,83217,41232,41985,6.7,81.8,8.2,0.4,1.0,0.0,61693,49763.0,2575.0,15.5,20.2,28.3,15.7,24.2,15.2,16.6,87.0,8.3,0.1,1.3,1.4,1.8,23.2,35616,80.8,13.7,5.4,0.1,8.4
48363,Palo Pinto,27921,13822,14099,19.4,76.1,2.4,0.6,0.4,0.0,20257,39516.0,1932.0,19.8,27.0,25.2,16.3,22.2,16.2,20.1,84.2,7.6,0.3,1.8,2.5,3.6,24.5,11291,76.7,14.1,9.0,0.2,8.3
48365,Panola,23900,11536,12364,8.9,73.2,17.0,0.0,0.5,0.1,17319,50119.0,2504.0,15.0,22.8,22.0,17.4,22.4,22.3,15.9,87.1,8.9,0.4,0.9,0.4,2.3,25.9,10154,81.5,11.7,6.9,0.0,5.7
48367,Parker,121418,60724,60694,11.2,84.5,1.7,0.6,0.6,0.0,88681,67288.0,2635.0,9.9,14.9,37.6,14.4,24.8,12.2,11.0,82.9,10.5,0.1,1.0,1.1,4.2,31.9,56235,76.6,15.2,8.0,0.2,6.1
48369,Parmer,10004,5150,4854,61.4,36.7,1.7,0.2,0.0,0.0,5731,45326.0,5746.0,17.2,27.6,23.9,14.0,18.5,17.1,26.5,73.5,17.0,1.0,3.3,1.7,3.5,15.9,4665,77.6,12.5,9.3,0.5,3.6
48371,Pecos,15807,9003,6804,67.7,26.7,4.2,0.7,0.2,0.1,10754,50305.0,4967.0,12.0,13.5,18.9,18.5,25.4,20.3,16.9,81.8,13.5,0.3,2.2,0.7,1.4,17.6,6447,68.6,24.5,6.0,0.9,4.8
48373,Polk,46113,24757,21356,14.2,71.1,10.9,1.3,0.6,0.0,34280,39662.0,2034.0,17.4,26.8,25.2,22.6,22.9,15.4,13.9,75.7,14.7,0.5,2.6,3.1,3.4,27.2,16267,68.7,22.2,8.7,0.4,10.0
48375,Potter,122352,62842,59510,36.8,46.7,9.0,0.3,4.6,0.2,77368,38159.0,1738.0,22.0,30.4,25.2,23.1,22.5,12.4,16.8,75.6,16.7,1.3,1.8,1.8,2.7,18.3,53420,81.2,12.4,6.2,0.2,5.3
48377,Presidio,7304,3605,3699,81.0,15.2,0.0,0.4,3.4,0.0,3712,32132.0,6192.0,21.7,32.6,33.9,25.7,17.7,16.6,6.1,60.6,12.3,2.0,11.3,2.5,11.4,14.9,2610,54.9,33.2,11.3,0.6,9.6
48379,Rains,11037,5630,5407,8.2,86.1,2.3,0.7,0.5,0.0,8552,48448.0,3953.0,11.0,18.3,28.6,15.9,22.9,14.6,18.0,81.1,11.7,0.0,2.2,1.3,3.6,37.0,4468,75.3,15.6,9.0,0.1,7.9
48381,Randall,126782,62256,64526,18.8,75.0,2.6,0.4,1.4,0.0,92898,60972.0,1404.0,10.5,13.2,36.8,17.5,27.5,8.5,9.8,85.5,9.4,0.4,1.3,0.7,2.7,19.1,65270,75.4,17.5,7.1,0.1,3.9
48383,Reagan,3598,1853,1745,67.0,30.9,1.7,0.0,0.0,0.0,2064,52181.0,8132.0,15.5,22.0,20.1,10.3,22.5,21.5,25.6,84.0,10.9,0.0,2.6,1.2,1.3,16.6,1778,70.0,18.7,11.1,0.2,2.2
48385,Real,3356,1654,1702,20.1,79.5,0.2,0.0,0.0,0.0,2640,36523.0,5924.0,16.6,26.6,33.7,24.2,22.0,8.7,11.3,55.4,14.7,0.0,8.0,6.1,15.7,18.9,996,61.8,20.5,17.7,0.0,12.0
48387,Red River,12567,6100,6467,7.2,73.1,17.6,0.4,0.1,0.0,9774,31563.0,3132.0,18.8,24.2,22.5,19.2,19.6,17.9,20.8,82.5,10.6,0.0,2.2,1.6,3.2,30.4,4697,68.5,17.4,13.8,0.4,7.2
48389,Reeves,14179,8004,6175,74.6,20.1,3.5,0.3,0.8,0.0,8215,43540.0,4236.0,16.8,24.5,25.5,26.8,20.4,14.3,12.8,86.4,7.9,0.0,1.6,1.8,2.3,16.5,4768,67.8,28.3,3.9,0.0,6.7
48391,Refugio,7277,3636,3641,49.2,43.0,5.9,0.1,0.1,0.0,5468,44240.0,4317.0,16.9,25.4,23.0,24.0,21.2,16.6,15.2,78.2,14.0,0.0,4.2,1.1,2.4,23.4,3096,75.2,13.9,9.8,1.2,6.7
48393,Roberts,931,442,489,2.8,95.5,0.0,0.1,0.5,0.0,649,63889.0,9057.0,1.5,1.4,40.2,14.9,23.9,11.8,9.2,70.4,22.4,0.0,1.5,0.0,5.7,18.5,423,59.1,23.2,17.7,0.0,1.9
48395,Robertson,16532,8262,8270,19.3,58.4,20.7,0.1,0.2,0.2,11709,46501.0,3900.0,17.4,24.1,28.6,16.8,23.1,15.4,16.1,80.8,12.2,0.0,3.9,0.5,2.5,25.7,6776,69.8,22.4,7.6,0.1,9.2
48397,Rockwall,85536,41950,43586,16.7,72.8,5.3,0.2,2.3,0.1,57469,87524.0,3352.0,6.3,7.5,45.3,12.5,25.4,8.5,8.3,83.1,8.9,0.5,0.4,1.5,5.7,32.0,41300,76.9,16.2,6.7,0.2,5.9
48399,Runnels,10445,5181,5264,33.6,62.8,2.1,0.4,0.6,0.0,7668,41526.0,3777.0,20.3,29.0,28.4,16.9,23.8,14.8,16.1,84.0,9.8,0.0,1.4,0.4,4.3,18.1,4292,67.7,19.9,12.1,0.4,3.4
48401,Rusk,53457,28172,25285,15.7,64.9,17.4,0.4,0.6,0.0,38579,46173.0,2017.0,17.5,26.0,24.2,18.0,22.1,17.1,18.6,85.7,8.3,0.2,1.4,0.7,3.6,24.1,21219,79.2,12.8,7.9,0.1,4.9
48403,Sabine,10440,5090,5350,3.9,86.6,8.8,0.0,0.1,0.0,8247,31307.0,2825.0,27.4,49.9,23.7,21.7,20.1,19.3,15.2,85.4,5.1,0.2,1.8,1.8,5.8,29.8,2882,75.1,18.1,6.8,0.0,12.1
48405,San Augustine,8695,4152,4543,6.9,68.7,22.2,1.2,0.0,0.0,6809,28275.0,3495.0,24.8,40.3,20.5,16.9,22.0,15.6,25.0,84.9,13.4,0.1,0.4,0.0,1.3,25.2,2237,82.0,9.7,8.3,0.0,16.3
48407,San Jacinto,27023,13414,13609,12.0,75.3,11.1,0.1,0.7,0.0,20140,43029.0,4256.0,20.2,23.2,24.0,21.2,18.4,19.9,16.5,79.0,14.5,0.0,1.8,1.0,3.7,40.9,9976,69.1,23.0,7.6,0.2,12.6
48409,San Patricio,66070,33039,33031,55.6,40.6,1.8,0.1,0.9,0.0,46070,52261.0,1900.0,15.3,21.2,27.8,20.9,20.1,17.5,13.7,83.6,9.5,0.2,1.2,1.8,3.6,22.9,28627,77.6,17.9,4.4,0.1,5.2
48411,San Saba,5893,3231,2662,28.9,66.4,3.2,0.0,0.3,0.0,4305,39040.0,3186.0,15.2,23.8,26.5,16.7,17.9,21.0,17.9,71.9,18.5,0.0,2.3,1.8,5.5,18.6,2329,64.5,21.7,13.5,0.3,4.9
48413,Schleicher,3224,1582,1642,50.5,49.1,0.1,0.0,0.2,0.0,2015,55543.0,7548.0,19.5,29.4,30.8,15.1,17.2,19.5,17.3,74.3,16.4,0.7,0.3,2.3,6.0,25.2,1499,67.4,23.5,9.1,0.0,4.1
48415,Scurry,17238,9312,7926,38.7,55.1,4.5,0.2,0.3,0.0,12162,56842.0,5454.0,9.9,11.3,24.4,19.6,19.4,23.9,12.7,84.7,10.7,0.9,1.3,0.6,1.8,16.0,7371,77.7,16.2,6.0,0.1,3.3
48417,Shackelford,3352,1633,1719,10.8,88.3,0.1,0.0,0.0,0.0,2514,48750.0,6801.0,19.1,19.6,31.5,18.0,25.6,13.6,11.3,78.4,13.7,0.0,2.7,3.6,1.7,16.9,1502,74.0,13.4,12.3,0.3,3.8
48419,Shelby,25725,12565,13160,17.6,63.4,17.5,0.0,0.9,0.1,16708,37756.0,2698.0,21.8,34.4,27.0,16.7,17.5,22.1,16.8,76.7,15.5,0.7,1.9,1.2,4.1,24.8,10162,75.3,16.8,7.8,0.1,7.9
48421,Sherman,3066,1574,1492,41.7,55.8,0.2,0.7,0.0,0.0,1911,51987.0,4386.0,12.4,20.2,29.9,10.0,20.3,18.6,21.2,72.2,13.2,0.4,8.7,2.2,3.2,16.3,1497,75.1,13.2,11.3,0.4,3.7
48423,Smith,217552,105157,112395,18.4,61.0,17.7,0.3,1.5,0.1,151454,46929.0,1127.0,17.4,24.8,34.3,17.8,23.5,11.4,13.1,83.7,9.4,0.3,1.4,2.2,3.1,22.9,95841,80.9,12.7,6.3,0.1,7.2
48425,Somervell,8608,4159,4449,19.2,79.2,0.6,0.2,0.0,0.4,6289,51912.0,7451.0,13.9,18.1,35.6,13.2,21.0,16.4,13.9,84.1,12.9,0.5,0.8,0.4,1.3,28.8,3878,79.8,14.5,5.5,0.3,2.1
48427,Starr,62648,30368,32280,98.7,0.9,0.0,0.0,0.1,0.0,27720,26172.0,2076.0,36.6,45.1,21.6,30.6,18.0,17.4,12.4,68.6,20.5,0.3,4.5,1.4,4.6,22.9,21006,68.2,22.5,8.6,0.6,13.8
48429,Stephens,9452,5036,4416,22.4,73.6,2.6,0.6,0.3,0.0,6873,43951.0,4339.0,20.0,33.2,28.4,16.4,22.8,17.6,14.8,80.6,12.8,0.6,2.9,1.7,1.4,17.6,3805,70.7,16.3,13.0,0.0,3.9
48431,Sterling,1346,696,650,45.8,52.5,0.2,0.0,0.0,0.0,883,53456.0,10963.0,16.0,29.9,30.7,13.9,25.2,21.4,8.7,73.4,6.8,0.0,2.8,2.6,14.3,19.5,583,64.5,20.9,14.6,0.0,0.3
48433,Stonewall,1414,722,692,20.2,75.5,3.7,0.0,0.0,0.0,1000,42155.0,8544.0,19.5,30.7,34.9,19.9,15.4,15.0,14.8,81.0,13.1,0.0,3.7,0.0,2.2,17.9,553,55.3,29.3,13.6,1.8,6.9
48435,Sutton,3966,2036,1930,58.8,39.9,0.1,0.0,0.0,0.7,2506,51667.0,6212.0,8.4,9.9,25.8,14.6,14.5,26.8,18.3,79.2,12.7,0.0,1.7,1.0,5.4,16.8,1771,76.5,14.6,8.6,0.3,4.3
48437,Swisher,7713,4041,3672,41.7,49.3,6.1,0.3,0.4,0.0,5373,37040.0,5722.0,22.6,33.5,27.4,17.6,21.2,14.7,19.0,81.9,11.5,0.0,1.3,1.8,3.5,19.4,2784,79.2,12.6,8.2,0.0,6.4
48439,Tarrant,1914526,937266,977260,27.6,49.8,15.1,0.3,4.9,0.2,1219370,58711.0,488.0,15.0,21.5,36.3,16.0,25.7,8.9,13.1,82.9,10.0,0.6,1.2,1.4,3.9,26.5,924741,83.1,11.4,5.4,0.1,6.9
48441,Taylor,134435,65704,68731,23.2,65.6,7.2,0.4,1.7,0.0,97954,45396.0,1528.0,17.4,21.6,30.3,21.9,25.8,11.1,10.9,81.4,11.4,0.6,2.3,1.8,2.5,15.9,60708,77.5,16.5,5.7,0.2,5.9
48443,Terrell,921,430,491,68.0,27.8,1.6,0.8,1.8,0.0,677,31111.0,8353.0,20.2,25.9,20.0,30.6,23.9,14.9,10.6,80.5,3.1,0.0,5.8,4.1,6.5,18.6,415,49.4,32.8,16.4,1.4,3.7
48445,Terry,12687,6835,5852,52.3,42.2,4.7,0.3,0.1,0.0,8690,37475.0,3195.0,15.3,17.9,32.1,20.1,16.6,17.8,13.4,77.6,16.9,0.0,1.0,1.7,2.8,18.5,4767,70.2,19.7,9.8,0.3,6.5
48447,Throckmorton,1545,724,821,12.7,84.4,0.2,0.0,0.5,0.0,1207,41042.0,6334.0,13.1,21.2,30.5,17.1,23.2,15.7,13.6,83.0,6.2,0.2,0.0,0.9,9.7,25.6,686,67.5,16.2,16.3,0.0,2.6
