CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
29147,Missouri,Nodaway,23186,11550,11636,1.5,93.0,2.7,0.3,1.6,0.1,18947,35854.0,1955.0,18307,915,28.6,28.9,28.3,22.8,20.1,10.3,18.5,76.6,10.6,0.2,7.5,1.3,3.9,15.9,11209,74.6,16.4,8.7,0.3,7.2
29149,Missouri,Oregon,10979,5389,5590,1.5,94.5,0.2,1.3,0.1,0.0,8452,29851.0,1988.0,17070,947,26.3,39.4,23.4,20.4,20.5,12.4,23.4,81.0,10.3,0.6,2.3,1.3,4.5,23.1,4083,71.4,16.8,11.6,0.2,7.1
29151,Missouri,Osage,13758,7190,6568,0.7,97.6,0.8,0.3,0.1,0.0,10440,52693.0,2164.0,23918,922,8.4,8.6,27.4,13.8,26.3,13.2,19.3,75.8,18.0,0.1,1.7,1.2,3.2,25.5,6752,71.0,21.6,5.8,1.6,2.9
29153,Missouri,Ozark,9537,4839,4698,1.6,95.9,0.2,0.1,0.0,0.0,7671,31399.0,1473.0,16959,819,24.3,31.3,25.2,13.8,22.8,17.4,20.8,80.4,13.0,0.2,1.0,0.7,4.7,29.6,3112,77.1,13.8,9.1,0.0,12.6
29155,Missouri,Pemiscot,17837,8445,9392,2.3,69.1,26.8,0.3,0.0,0.0,12974,29238.0,2638.0,16902,784,28.9,42.1,26.6,21.5,20.1,9.7,22.1,84.3,9.6,0.1,3.4,0.8,1.8,15.8,6423,80.0,14.9,4.9,0.1,11.2
29157,Missouri,Perry,19100,9498,9602,2.1,95.6,0.8,0.2,0.4,0.0,14307,51499.0,2716.0,23695,1191,9.6,13.9,28.2,13.2,22.7,14.5,21.4,80.8,13.1,0.2,1.1,0.4,4.4,22.7,9292,83.9,9.3,6.7,0.1,4.2
29159,Missouri,Pettis,42215,20721,21494,8.1,85.8,2.8,0.2,0.4,0.2,29702,39928.0,1478.0,20494,747,18.1,24.2,27.0,17.9,21.8,9.6,23.7,81.7,10.6,0.6,1.9,0.5,4.6,18.6,18740,82.2,10.7,6.9,0.2,6.4
29161,Missouri,Phelps,45029,23557,21472,2.4,89.1,2.3,0.6,3.4,0.0,33975,41618.0,1758.0,21611,914,19.4,22.7,37.9,19.7,22.7,7.9,11.8,79.2,11.4,0.4,3.4,2.3,3.4,18.9,19451,74.5,20.6,4.8,0.0,7.0
29163,Missouri,Pike,18517,10273,8244,2.1,88.6,6.2,0.3,0.3,0.0,14323,41750.0,2988.0,19005,842,15.3,19.9,27.4,15.6,23.8,16.6,16.6,79.5,10.2,0.2,2.8,1.5,5.7,23.2,7300,78.1,14.4,7.2,0.4,6.5
29165,Missouri,Platte,93394,46047,47347,5.6,82.8,6.2,0.3,2.6,0.3,68178,68254.0,1822.0,35666,1094,7.7,10.7,42.4,14.8,25.9,6.1,10.8,83.4,8.9,0.9,1.2,1.0,4.6,22.3,49463,82.2,13.0,4.6,0.1,5.6
29167,Missouri,Polk,31107,15231,15876,2.1,94.0,1.0,0.7,0.2,0.0,23626,41130.0,2157.0,19908,952,18.5,23.1,31.2,21.8,21.1,13.2,12.7,79.9,10.0,0.1,3.5,1.0,5.6,24.9,12978,75.7,12.4,11.1,0.9,9.5
29169,Missouri,Pulaski,53443,30390,23053,10.3,70.2,11.2,0.8,2.7,0.7,39894,47931.0,2529.0,19568,782,13.2,18.1,32.8,20.9,21.9,12.3,12.0,54.5,9.3,0.2,1.0,1.2,33.9,18.1,15279,57.6,37.1,4.7,0.6,12.7
29171,Missouri,Putnam,4895,2454,2441,1.2,97.1,0.4,0.2,0.8,0.0,3809,36346.0,4384.0,20203,1636,19.2,25.4,32.4,14.8,17.5,17.9,17.4,78.7,9.8,0.0,1.5,0.6,9.4,20.8,2097,67.0,14.8,17.7,0.6,2.8
29173,Missouri,Ralls,10243,5150,5093,1.2,95.9,1.4,0.9,0.0,0.0,8005,47345.0,2965.0,23442,1283,12.4,15.2,24.9,16.7,23.8,14.5,20.1,81.5,9.9,0.3,1.8,0.6,5.9,22.4,4821,79.4,13.4,6.9,0.2,6.2
29175,Missouri,Randolph,25135,13159,11976,1.8,89.5,4.9,0.5,0.5,0.1,19334,37832.0,2748.0,18151,1032,19.1,24.7,26.8,16.5,28.4,10.6,17.7,83.6,9.5,0.2,1.8,0.6,4.3,21.0,9519,79.5,14.1,6.3,0.1,8.9
29177,Missouri,Ray,23031,11480,11551,2.2,94.2,1.4,0.4,0.2,0.0,17533,52526.0,2703.0,24101,993,15.9,25.8,26.2,17.1,22.6,11.4,22.6,82.9,11.1,0.4,1.6,0.8,3.2,31.2,10147,81.1,13.0,5.6,0.3,8.2
29179,Missouri,Reynolds,6578,3372,3206,1.3,95.1,1.4,0.8,0.0,0.1,5150,35648.0,3355.0,20082,1333,21.2,30.7,24.2,23.4,12.8,16.0,23.6,76.1,16.4,0.7,2.7,1.5,2.6,23.6,2404,73.4,20.0,6.6,0.0,11.1
29181,Missouri,Ripley,13990,6925,7065,1.2,95.4,0.2,0.2,0.1,0.0,10765,32444.0,3708.0,17315,1199,22.8,33.1,25.5,22.3,20.9,11.4,19.9,79.4,14.5,0.3,3.0,0.7,2.0,24.5,5480,72.9,18.0,9.1,0.0,10.1
29183,Missouri,St. Charles,374805,184139,190666,3.1,88.2,4.4,0.2,2.3,0.0,275353,72415.0,1141.0,32946,444,6.3,8.6,41.4,14.9,26.6,7.6,9.5,87.0,6.0,0.2,1.0,1.0,4.8,25.3,198960,87.1,8.6,4.1,0.1,5.1
29185,Missouri,St. Clair,9520,4819,4701,2.1,94.8,1.2,0.2,0.3,0.0,7645,32046.0,1490.0,18840,1218,23.3,35.9,26.2,20.7,23.2,13.7,16.2,78.8,7.6,0.3,4.9,2.7,5.7,25.7,3408,73.6,16.3,9.1,1.1,9.3
29186,Missouri,Ste. Genevieve,17990,9072,8918,1.0,95.6,0.7,0.1,0.0,1.7,13782,47014.0,2519.0,23772,1739,14.3,21.1,20.6,16.5,21.7,18.6,22.5,79.5,14.6,0.7,1.2,0.2,3.7,25.3,8313,83.9,10.5,5.2,0.4,5.4
29187,Missouri,St. Francois,66010,35586,30424,1.4,92.3,4.8,0.3,0.4,0.0,51678,39741.0,2003.0,19315,684,19.3,25.9,26.9,23.0,23.0,10.5,16.6,83.4,13.4,0.0,0.8,1.1,1.3,23.7,25384,77.3,18.9,3.8,0.1,8.3
29189,Missouri,St. Louis,1001327,474150,527177,2.7,67.8,23.3,0.1,3.8,0.0,745264,59755.0,723.0,35570,389,10.9,16.1,43.7,16.0,26.2,5.3,8.8,83.5,6.7,2.6,1.5,1.1,4.6,23.7,492220,86.1,9.0,4.7,0.2,7.4
29195,Missouri,Saline,23334,11665,11669,9.2,81.4,4.9,0.2,0.4,1.1,17359,40101.0,2635.0,20339,922,17.3,25.7,29.7,18.7,20.8,12.1,18.8,79.7,11.4,1.1,3.1,1.6,3.0,17.0,10642,73.3,18.5,8.2,0.1,5.5
29197,Missouri,Schuyler,4395,2135,2260,0.8,97.6,0.3,0.1,0.3,0.5,3201,37500.0,3596.0,19650,1557,21.2,33.7,30.5,13.0,23.5,15.4,17.6,77.8,13.4,0.0,1.3,1.5,6.0,26.9,1891,68.1,17.7,13.6,0.5,7.4
29199,Missouri,Scotland,4873,2422,2451,1.1,97.7,0.9,0.0,0.0,0.0,3471,39772.0,3209.0,20859,2122,15.6,19.6,29.6,18.7,17.8,17.6,16.3,69.4,11.3,0.0,1.7,3.3,14.3,22.7,2193,69.7,13.1,16.5,0.7,4.0
29201,Missouri,Scott,39061,19062,19999,2.1,84.1,11.3,0.3,0.4,0.0,29576,39162.0,1848.0,20542,755,19.6,27.6,26.7,20.8,21.9,11.2,19.4,80.7,13.5,0.2,0.7,0.7,4.1,18.6,17280,81.1,12.0,6.7,0.2,6.8
29203,Missouri,Shannon,8317,4111,4206,1.8,94.3,0.3,2.4,0.0,0.0,6424,32404.0,5752.0,19658,1592,23.7,35.0,26.3,16.1,12.1,17.9,27.7,81.7,10.1,0.2,1.7,1.4,4.9,23.2,3361,68.3,19.1,12.0,0.6,9.2
