CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
55041,Forest,9150,4647,4503,2.0,81.0,0.5,13.9,0.2,0.1,7196,40636.0,1681.0,16.9,20.0,29.2,22.2,17.5,15.3,15.9,76.7,13.2,0.1,2.4,1.1,6.5,21.4,3559,64.0,25.3,10.6,0.0,10.1
55043,Grant,51489,26741,24748,1.4,95.6,1.3,0.1,0.7,0.0,40481,49067.0,1323.0,15.4,17.3,30.0,16.6,22.1,13.0,18.3,77.1,8.6,0.3,6.7,1.9,5.4,20.4,26157,74.7,16.6,8.0,0.7,4.6
55045,Green,37044,18372,18672,2.9,94.9,0.3,0.1,0.6,0.0,27916,56219.0,1984.0,8.9,10.6,31.8,15.0,23.1,11.3,18.9,79.8,9.4,0.0,3.5,1.5,5.7,23.2,19815,79.0,12.4,8.2,0.4,3.5
55047,Green Lake,18966,9574,9392,4.6,93.2,0.5,0.3,0.4,0.0,14143,46780.0,1796.0,12.2,20.3,25.8,17.5,19.3,12.6,24.8,78.7,8.8,0.4,4.5,2.1,5.5,23.0,9016,79.7,11.2,8.9,0.2,5.7
55049,Iowa,23769,11884,11885,1.7,96.2,0.4,0.2,0.6,0.0,18012,55188.0,2200.0,10.4,11.8,32.4,16.3,23.2,13.4,14.7,76.4,11.1,0.4,4.1,1.7,6.4,26.1,12424,76.5,13.7,9.4,0.4,4.7
55051,Iron,5907,2934,2973,0.9,96.6,0.4,0.6,0.1,0.0,4957,42543.0,2157.0,11.3,11.6,27.6,20.6,22.2,14.1,15.5,78.9,11.9,0.2,3.2,1.1,4.7,22.0,2560,74.4,18.9,6.6,0.1,7.0
55053,Jackson,20543,11022,9521,3.1,86.7,2.3,5.4,0.5,0.0,15897,47851.0,2402.0,14.6,25.3,26.4,21.8,19.0,13.4,19.4,79.7,11.1,0.1,2.5,1.3,5.3,22.1,9294,73.0,18.1,8.5,0.4,5.6
55055,Jefferson,84345,42050,42295,6.9,90.2,0.8,0.1,0.7,0.0,63307,56877.0,2337.0,10.6,14.7,30.5,17.3,22.8,9.7,19.7,81.3,9.6,0.4,3.5,1.4,3.8,23.2,44424,83.8,11.2,4.9,0.1,5.5
55057,Juneau,26494,14018,12476,2.9,92.1,2.3,1.5,0.4,0.0,20828,44961.0,2192.0,14.3,19.8,23.9,21.4,22.0,11.4,21.4,79.9,11.3,0.7,2.8,1.3,3.9,23.4,11520,77.3,16.3,6.1,0.4,7.1
55059,Kenosha,167738,82897,84841,12.4,76.9,7.2,0.3,1.4,0.0,122035,54918.0,1305.0,15.2,22.5,32.9,18.0,23.9,9.3,15.8,85.1,8.0,1.0,1.8,1.5,2.6,26.0,79753,84.4,11.8,3.6,0.1,9.7
55061,Kewaunee,20483,10406,10077,2.4,95.5,0.3,0.5,0.4,0.0,15683,56863.0,2641.0,8.9,13.3,29.3,13.6,20.9,15.4,20.8,80.9,8.1,0.7,4.5,0.8,5.0,21.8,10404,82.3,8.8,8.7,0.2,4.7
55063,La Crosse,117048,57261,59787,1.7,90.6,1.4,0.4,4.5,0.0,91705,50539.0,1244.0,14.8,13.6,35.2,19.7,23.5,6.5,15.2,80.5,7.8,1.1,4.9,2.7,3.0,17.8,62292,82.1,13.7,4.1,0.1,5.4
55065,Lafayette,16835,8521,8314,3.5,94.9,0.4,0.3,0.2,0.0,12416,51445.0,1324.0,10.8,16.2,30.5,13.3,22.1,15.6,18.5,76.0,8.6,0.3,5.0,1.4,8.6,24.8,8705,75.2,12.1,12.1,0.6,3.6
55067,Langlade,19551,9794,9757,1.9,94.9,0.8,0.6,0.3,0.1,15447,41775.0,2442.0,16.0,21.3,25.8,17.2,24.1,13.8,19.1,81.7,8.3,0.4,3.9,1.7,4.0,21.9,8779,81.6,11.7,6.3,0.4,8.2
55069,Lincoln,28286,14104,14182,1.3,96.1,0.5,0.2,0.4,0.0,22480,49721.0,2124.0,10.2,12.4,25.9,16.4,24.6,10.4,22.7,84.0,9.8,0.5,2.1,0.9,2.6,22.4,13973,82.6,11.1,6.1,0.2,6.1
55071,Manitowoc,80521,40110,40411,3.5,91.7,0.4,0.5,2.7,0.1,62527,48398.0,1198.0,10.0,15.0,27.3,17.6,20.5,9.9,24.7,85.0,7.6,0.3,2.7,1.5,2.9,18.7,40799,86.0,9.0,4.9,0.1,5.7
55073,Marathon,135177,67921,67256,2.5,89.5,0.7,0.3,5.4,0.0,101102,54083.0,1252.0,10.6,15.6,33.6,14.0,24.2,8.7,19.4,82.2,8.8,0.4,2.3,1.7,4.6,19.1,69834,84.5,9.7,5.5,0.3,5.7
55075,Marinette,41287,20693,20594,1.5,95.8,0.3,0.4,0.5,0.0,32982,43425.0,2241.0,12.9,17.6,24.9,17.5,19.9,12.3,25.5,82.9,9.4,0.4,3.0,1.7,2.7,19.8,18969,82.5,10.1,6.9,0.5,7.5
55077,Marquette,15140,7713,7427,2.9,94.6,0.4,0.2,0.5,0.0,11972,46242.0,1654.0,13.9,22.6,22.5,19.2,20.4,13.5,24.4,79.3,11.9,0.4,3.1,1.6,3.7,29.0,6809,78.8,13.8,7.2,0.2,7.6
55078,Menominee,4451,2185,2266,5.5,10.5,0.4,80.0,2.4,0.0,2978,35343.0,3363.0,35.2,53.0,25.5,30.8,20.0,9.8,13.9,73.6,15.7,2.9,2.8,0.1,4.9,17.3,1403,36.8,59.1,3.7,0.4,14.8
55079,Milwaukee,955939,461804,494135,14.0,53.2,26.1,0.5,3.8,0.0,676079,43873.0,593.0,21.5,31.8,35.3,20.1,23.4,5.9,15.3,76.0,9.7,6.0,3.9,1.5,3.0,22.5,445174,84.8,11.7,3.4,0.1,9.3
