CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
51021,Bland,6662,3719,2943,1.3,93.1,5.0,0.0,0.0,0.1,5510,45294.0,3389.0,10.8,13.8,25.6,19.4,26.5,6.9,21.6,86.7,6.5,0.3,1.9,1.7,2.9,30.3,2504,80.7,15.0,4.3,0.0,8.7
51023,Botetourt,33155,16419,16736,1.4,93.2,3.4,0.3,0.2,0.0,26039,60454.0,2689.0,8.2,11.6,38.3,13.3,26.4,8.7,13.3,90.1,6.3,0.3,0.6,0.4,2.3,26.6,16257,79.1,16.2,4.6,0.1,4.6
51025,Brunswick,16930,8882,8048,1.9,40.7,55.7,0.3,0.4,0.0,13755,36919.0,2485.0,22.2,36.1,26.1,23.6,21.1,14.7,14.5,84.1,9.1,1.4,1.4,1.7,2.3,28.8,6601,68.9,22.8,8.2,0.1,10.5
51027,Buchanan,23486,11889,11597,0.3,95.4,2.7,0.1,0.5,0.0,19176,29679.0,1966.0,26.1,40.9,22.8,15.9,25.4,21.3,14.6,87.8,8.4,0.5,1.3,1.3,0.7,28.9,7120,78.7,17.8,3.5,0.0,10.6
51029,Buckingham,17068,9476,7592,2.2,61.0,34.4,0.1,0.5,0.1,13627,40331.0,2976.0,19.1,31.3,24.2,23.1,24.2,16.9,11.7,78.5,15.4,0.5,1.4,2.2,1.9,35.7,6406,71.5,19.4,8.9,0.2,11.2
51031,Campbell,55012,26655,28357,1.9,80.6,13.9,0.2,0.8,0.1,42668,47699.0,2817.0,13.4,18.7,32.3,15.5,23.6,10.7,17.7,84.7,9.0,0.1,0.6,2.2,3.4,23.6,26131,82.4,12.2,5.3,0.1,6.0
51033,Caroline,29349,14513,14836,4.0,63.8,28.6,0.6,0.8,0.0,22387,59227.0,4268.0,13.3,21.4,30.4,18.8,23.6,12.2,15.0,82.0,10.3,0.3,2.7,1.2,3.6,35.7,13539,72.2,23.0,4.7,0.1,8.6
51035,Carroll,29856,14955,14901,2.9,95.3,0.8,0.0,0.2,0.0,23665,35000.0,2955.0,16.9,22.7,26.8,18.0,20.2,14.6,20.4,83.5,12.6,0.2,0.5,0.2,3.0,25.3,13033,74.7,16.0,9.1,0.2,6.7
51036,Charles City,7118,3522,3596,1.7,40.9,48.0,6.4,0.3,0.1,5886,49563.0,3732.0,13.2,23.2,22.1,18.6,25.8,11.5,22.1,83.9,7.8,1.5,1.1,1.8,4.0,36.0,3323,77.2,18.7,3.9,0.1,8.2
51037,Charlotte,12313,6129,6184,0.7,66.8,31.2,0.1,0.1,0.0,9587,35079.0,5329.0,21.3,31.2,25.1,21.6,23.1,15.8,14.4,74.5,12.8,0.9,2.4,5.4,4.0,31.5,5266,72.2,22.8,5.0,0.0,4.9
51041,Chesterfield,328176,157960,170216,7.7,63.7,22.3,0.2,3.4,0.0,234210,72609.0,1175.0,7.4,9.8,42.4,14.8,25.3,8.2,9.3,85.3,7.9,0.7,0.6,1.0,4.6,26.0,164842,76.8,18.3,4.8,0.1,6.8
