CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
47109,McNairy,26103,12684,13419,1.8,90.2,6.2,0.1,0.0,0.0,20146,32557.0,1874.0,1062,20.7,25.8,26.5,16.5,19.4,12.5,25.0,86.4,5.9,1.3,0.7,1.7,4.0,25.2,8901,72.7,17.3,10.0,0.1,14.9
47111,Macon,22761,11209,11552,4.8,92.5,0.3,0.2,0.9,0.1,16657,33509.0,2603.0,1032,18.9,22.2,22.0,14.6,21.5,15.9,25.9,82.8,13.8,0.0,0.7,0.8,1.9,31.4,9657,77.1,13.4,9.4,0.1,7.4
47113,Madison,98184,46495,51689,3.5,57.0,37.0,0.1,1.2,0.0,73777,42544.0,1587.0,780,19.6,30.2,32.9,19.4,25.2,6.9,15.6,85.1,6.8,0.8,0.9,2.4,3.9,18.9,43039,80.0,14.2,5.5,0.3,8.4
47115,Marion,28306,13861,14445,1.5,92.3,1.5,0.3,0.4,0.0,22109,41348.0,2574.0,1111,19.2,30.3,27.0,13.2,25.3,12.9,21.6,82.2,10.6,0.0,2.1,0.5,4.6,28.5,11895,79.6,14.1,6.2,0.1,6.7
47117,Marshall,31159,15339,15820,4.9,86.0,7.0,0.0,0.5,0.0,23060,42661.0,2531.0,1108,16.2,25.3,24.7,16.7,22.6,9.7,26.3,86.9,9.0,0.2,0.8,1.6,1.5,30.1,13637,80.8,12.9,6.2,0.1,8.4
47119,Maury,84089,40561,43528,5.2,79.9,11.7,0.4,0.8,0.0,62430,47692.0,1900.0,1123,15.3,23.5,31.3,18.2,26.7,9.6,14.1,84.0,9.7,0.4,1.3,1.1,3.5,29.9,38831,81.2,11.6,7.0,0.2,7.7
47121,Meigs,11716,5755,5961,1.4,94.9,1.6,0.1,0.0,0.0,9249,34424.0,3075.0,1270,20.8,27.5,19.3,15.8,18.6,15.1,31.1,85.7,11.0,0.3,0.4,0.7,1.8,30.1,3907,81.2,12.6,6.3,0.0,15.0
47123,Monroe,45293,22675,22618,3.9,91.5,2.1,0.8,0.3,0.1,34520,35291.0,2687.0,926,19.3,30.6,26.2,18.3,21.0,11.3,23.2,86.2,9.1,0.3,0.4,1.3,2.7,28.0,16178,81.8,11.2,6.9,0.1,12.5
47125,Montgomery,185980,92677,93303,9.3,65.5,18.7,0.5,2.1,0.4,130657,50344.0,1097.0,516,15.8,22.6,32.2,18.7,24.9,9.3,14.9,84.8,8.1,1.0,2.2,1.8,2.0,24.2,73139,70.1,23.7,6.1,0.2,9.7
47127,Moore,6351,3073,3278,0.4,94.0,3.9,1.1,0.0,0.0,5064,49427.0,3037.0,4556,10.8,23.3,24.1,12.4,25.5,9.6,28.3,88.2,8.2,0.0,1.0,0.4,2.1,26.0,3045,74.4,14.3,10.7,0.5,6.5
47129,Morgan,21794,12150,9644,1.1,93.4,4.3,0.0,0.0,0.0,17382,39049.0,3618.0,1200,22.7,33.5,23.3,22.2,22.7,13.7,18.1,82.7,13.0,0.0,0.4,1.9,2.0,30.8,6893,68.6,26.7,4.7,0.1,8.5
47131,Obion,31129,14945,16184,3.6,84.0,10.4,0.2,0.3,0.0,23823,40281.0,1803.0,1103,20.6,30.1,27.6,19.2,21.8,10.1,21.3,88.3,5.9,0.2,1.5,1.6,2.4,19.9,12572,77.0,13.4,9.1,0.4,11.2
47133,Overton,22100,10878,11222,1.2,96.4,0.8,0.3,0.3,0.0,16971,35287.0,1635.0,1220,21.5,29.9,28.5,16.3,20.1,12.1,22.9,87.6,8.5,0.3,0.4,0.6,2.5,27.2,8479,74.4,14.8,10.7,0.1,7.7
47135,Perry,7864,3948,3916,2.1,93.1,2.8,0.4,0.1,0.0,6095,31425.0,3353.0,3361,25.8,38.0,22.1,22.0,15.0,18.1,22.8,75.1,12.8,0.7,2.6,3.1,5.7,29.6,2819,70.9,19.9,9.2,0.0,9.5
47137,Pickett,5097,2505,2592,0.4,97.3,0.7,0.0,0.0,0.0,4138,36773.0,3789.0,1973,16.1,24.5,32.0,21.8,19.9,10.6,15.7,85.9,10.4,0.0,1.0,0.0,2.7,25.2,2166,64.3,23.6,12.0,0.1,4.9
47139,Polk,16687,8370,8317,1.7,95.5,0.3,0.4,0.1,0.0,13081,38925.0,2469.0,1500,18.9,28.5,26.3,17.0,23.2,11.4,22.2,85.2,9.1,0.0,2.3,0.7,2.7,29.4,6397,81.6,12.7,5.7,0.0,10.9
