CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
42055,Pennsylvania,Franklin,152285,74663,77622,4.9,89.2,3.6,0.2,1.0,0.0,114089,53916.0,1606.0,26025,651,11.7,18.4,30.7,17.2,23.0,10.5,18.6,82.6,10.4,0.3,2.4,0.9,3.4,23.5,71278,81.1,12.2,6.4,0.3,6.9
42057,Pennsylvania,Fulton,14694,7405,7289,1.1,96.5,1.3,0.2,0.1,0.0,11444,48311.0,2562.0,23435,687,12.2,16.4,23.9,16.7,21.9,14.4,23.1,77.9,14.6,0.2,2.8,0.5,4.0,32.1,6598,76.7,15.3,7.5,0.5,7.5
42059,Pennsylvania,Greene,37938,19652,18286,2.3,91.2,4.8,0.1,0.2,0.0,30515,46661.0,2414.0,23232,961,13.9,19.7,30.0,18.3,21.4,17.0,13.3,84.6,9.4,0.1,3.0,0.9,2.1,26.5,14728,81.0,16.1,2.8,0.1,6.4
42061,Pennsylvania,Huntingdon,45906,24284,21622,1.8,91.2,5.1,0.0,0.5,0.0,36902,44396.0,1166.0,21714,861,13.7,19.9,28.7,19.5,20.8,13.2,17.8,78.1,11.1,0.3,6.0,1.0,3.4,28.9,18580,77.8,15.1,7.0,0.2,8.1
42063,Pennsylvania,Indiana,87895,44252,43643,1.3,93.9,2.3,0.2,1.1,0.0,71039,45195.0,1339.0,23450,774,17.3,20.5,29.4,18.7,24.1,12.6,15.1,80.5,8.5,0.6,5.3,1.9,3.2,22.2,38903,78.4,14.7,6.7,0.2,7.8
42065,Pennsylvania,Jefferson,44756,22240,22516,0.8,97.5,0.5,0.2,0.3,0.1,35131,42903.0,1635.0,22282,504,14.6,23.1,25.1,18.2,20.4,12.9,23.4,82.1,9.7,0.4,4.1,0.9,2.8,22.9,19756,82.0,10.5,7.2,0.3,6.4
42067,Pennsylvania,Juniata,24829,12384,12445,2.9,95.2,0.8,0.1,0.4,0.0,18923,47398.0,1978.0,22170,696,13.2,20.5,25.9,14.7,20.3,15.2,23.9,75.8,14.5,0.2,3.4,0.9,5.2,28.8,11152,81.6,11.0,7.2,0.2,5.7
42069,Pennsylvania,Lackawanna,213459,103058,110401,5.9,88.0,2.7,0.1,2.1,0.0,165437,46271.0,814.0,25608,390,14.8,21.8,34.9,17.9,24.8,8.1,14.3,79.9,11.0,1.2,3.9,0.9,3.1,20.6,97589,82.5,12.8,4.4,0.2,6.9
42071,Pennsylvania,Lancaster,530216,259423,270793,9.6,83.4,3.5,0.1,2.0,0.0,391398,57721.0,761.0,27158,300,10.7,15.6,32.8,16.4,23.3,10.4,17.0,79.3,9.0,1.3,3.6,1.9,4.9,22.9,259601,84.7,8.2,6.8,0.3,6.1
42073,Pennsylvania,Lawrence,89162,43042,46120,1.2,92.3,3.7,0.1,0.4,0.0,70576,44571.0,1352.0,24450,610,15.2,24.3,29.9,19.3,23.7,10.1,17.1,84.3,8.3,1.2,2.4,1.0,2.9,22.8,39340,83.6,10.8,5.5,0.1,7.0
42075,Pennsylvania,Lebanon,135776,66380,69396,11.0,84.7,1.7,0.1,1.1,0.0,102524,55499.0,1191.0,26526,568,11.3,17.3,29.0,18.4,23.8,10.0,18.7,80.1,10.1,0.6,4.1,1.2,3.9,23.2,65090,81.0,12.3,6.4,0.2,6.9
42077,Pennsylvania,Lehigh,356756,173680,183076,21.1,68.5,5.1,0.1,3.1,0.0,260125,56117.0,1027.0,28688,444,13.1,20.7,34.3,16.8,25.4,7.3,16.2,80.4,9.9,2.1,2.6,0.9,4.1,24.9,170448,87.0,8.5,4.4,0.1,8.5
42079,Pennsylvania,Luzerne,320095,157486,162609,8.6,85.7,3.2,0.1,1.1,0.0,247883,45897.0,895.0,25224,416,15.8,27.2,30.5,18.7,26.2,7.8,16.7,80.9,10.9,1.2,3.1,0.9,3.1,22.1,147243,83.7,11.3,4.8,0.2,7.8
42081,Pennsylvania,Lycoming,116656,57292,59364,1.7,90.9,4.7,0.2,0.7,0.0,91922,47313.0,1237.0,24194,385,14.5,22.4,29.8,19.0,24.4,9.8,17.0,81.9,9.1,1.7,3.5,1.3,2.5,20.2,54324,83.8,11.1,5.0,0.1,7.7
42083,Pennsylvania,McKean,42884,22029,20855,2.0,93.8,2.3,0.2,0.5,0.0,33776,43965.0,1272.0,23554,925,17.2,24.8,30.7,19.5,18.8,10.6,20.5,82.3,9.4,0.4,3.9,1.3,2.6,20.2,18277,81.4,11.8,6.7,0.1,9.1
42085,Pennsylvania,Mercer,115320,56734,58586,1.3,90.5,5.6,0.1,0.7,0.0,90928,44156.0,997.0,23683,715,13.5,22.4,30.4,20.4,23.5,8.4,17.4,81.8,8.5,0.3,3.5,1.0,4.8,20.5,50055,82.8,11.0,6.0,0.2,6.8
42087,Pennsylvania,Mifflin,46675,22971,23704,1.3,96.5,0.7,0.0,0.5,0.0,35896,41288.0,1473.0,20769,622,15.8,25.8,24.1,19.5,19.4,13.3,23.7,78.2,12.6,0.2,4.1,1.8,3.0,23.5,19860,83.2,9.5,7.1,0.2,6.4
42089,Pennsylvania,Monroe,167881,82806,85075,14.2,68.5,12.7,0.2,2.2,0.0,125659,57365.0,2071.0,25022,628,12.5,16.1,32.2,21.5,23.9,8.5,13.9,78.2,9.5,4.3,2.2,0.7,5.1,38.7,76767,81.0,14.1,4.8,0.1,12.0
42091,Pennsylvania,Montgomery,812970,394888,418082,4.6,77.4,8.7,0.1,7.0,0.0,599780,80675.0,836.0,42275,438,6.6,7.5,49.0,13.1,23.6,6.5,7.8,79.1,6.9,5.2,2.7,0.8,5.2,27.9,418411,86.2,8.1,5.5,0.1,6.4
42093,Pennsylvania,Montour,18508,8954,9554,2.4,92.5,1.6,0.0,2.9,0.0,14424,54648.0,3219.0,30272,1474,9.9,13.1,39.4,16.1,22.5,7.9,14.1,83.0,6.4,1.0,4.7,0.7,4.2,20.5,8391,84.6,10.1,5.2,0.1,6.6
